"pointid","xcoord","ycoord"
3161,548150.613790821,4888845.6330093
3162,559176.116450322,4889340.25180724
3163,559185.109519376,4889250.32111671
3164,559194.102588429,4889151.39735712
3165,534580.0725892,4889349.24487629
3166,538258.237832052,4889403.20329062
3167,529606.905402656,4890041.71119341
3168,544787.20596484,4890428.41316271
3169,542475.987218109,4890446.39930081
3170,561721.154992442,4890554.31612945
3171,561028.688675328,4889915.80822666
3172,533285.070645507,4890725.18444147
3173,524741.655044752,4890779.14285579
3174,548402.419724317,4890869.07354632
3175,562737.371795479,4890967.99730591
3176,560201.326322413,4891156.85175603
3177,558411.705580781,4892047.16559232
3178,555920.625452982,4893117.34080968
3179,553051.836424939,4892658.69428796
3180,556235.382869852,4892083.13786854
3181,546118.180184747,4892316.95766393
3182,523185.854098509,4892478.83290689
3183,523122.902615135,4892343.93687109
3184,532160.937013829,4892514.8051831
3185,531621.352870623,4891957.23490179
3186,541702.583279514,4892892.51408334
3187,552557.217627,4893243.24377643
3188,525928.740159804,4893477.06357182
3189,525488.079776186,4892110.1170757
3190,547053.459366303,4893710.88336721
3191,532304.826118684,4893863.76554111
3192,531117.741003631,4892307.96459487
3193,523113.909546082,4894169.52988893
3194,523338.736272417,4894124.56454366
3195,523554.569929699,4892901.5071524
3196,537188.062614694,4894178.52295798
3197,536963.235888359,4893387.13288128
3198,525047.419392568,4894799.04472267
3199,523860.334277516,4895401.58034925
3200,523977.244175211,4894960.91996563
3201,546684.743535113,4895437.55262546
3202,551073.361233185,4895680.36548991
3203,551514.021616803,4895203.73283008
3204,538321.189315426,4895725.33083517
3205,538779.835837151,4896417.79715229
3206,539984.90709031,4895167.76055386
3207,553267.670082221,4895914.1852853
3208,540119.803126111,4896139.01201163
3209,529373.085607267,4896399.81101418
3210,529795.759852778,4893962.6893007
3211,530434.267755571,4892478.83290689
3212,532997.292435797,4896777.51991442
3213,525164.329290263,4896993.35357171
3214,524166.098625332,4895239.70510629
3215,546972.521744822,4897047.31198603
3216,543519.183228306,4897443.00702438
3217,543276.370363864,4897425.02088627
3218,537673.688343579,4897640.85454355
3219,538896.745734845,4897128.24960751
3220,534894.83000607,4897928.63275326
3221,522349.49867654,4897964.60502948
3222,522367.484814647,4896597.65853336
3223,520559.877934908,4898162.45254865
3224,548636.239519706,4898854.91886577
3225,545263.838624671,4899781.20497827
3226,544679.289136198,4900006.03170461
3227,544283.594097848,4899502.41983761
3228,544454.462409863,4899385.50993992
3229,539535.253637639,4898980.82183251
3230,539193.517013608,4897640.85454355
3231,531855.172666012,4899277.59311128
3232,532008.05483992,4898666.06441564
3233,544967.067345908,4899295.57924938
3234,526917.977755681,4899421.48221613
3235,527871.243075344,4900536.62277876
3236,528464.78563287,4899826.17032354
3237,534040.488445995,4900140.92774041
3238,524274.015453974,4900212.87229283
3239,543914.878266657,4899772.21190922
3240,522106.685812098,4900392.7336739
3241,536738.409162023,4900878.35940279
3242,543276.370363864,4901480.89502937
3243,542877.226399021,4901096.02986311
3244,544643.316859985,4901714.71482476
3245,543097.187387081,4900668.95025495
3246,548150.613790821,4901750.68710097
3247,530964.858829723,4901750.68710097
3248,529732.808369404,4902020.47917257
3249,529211.210364305,4901606.79799611
3250,519570.640339032,4901849.61086056
3251,519768.487858207,4905060.13651263
3252,519327.827474589,4906597.95132077
3253,524004.223382371,4911670.0422669
3254,527043.880722429,4911310.31950476
3255,527520.513382261,4910608.86011859
3256,528554.716323405,4907479.272088
3257,529239.593808917,4903934.61602747
3258,521396.233356877,4902389.19500376
3259,524669.710492324,4904880.27513156
3260,529307.287035127,4904368.29204744
3261,525353.183740385,4903018.7098375
3262,533204.133024026,4903162.59894236
3263,532925.34788337,4904223.78109066
3264,537277.993305228,4903261.52270195
3265,539463.309085211,4904079.89198581
3266,540565.904749897,4902226.6605439
3267,543231.819940814,4900407.54563587
3268,518806.22946949,4903387.42566869
3269,535101.670594299,4903576.28011882
3270,544688.282205252,4903864.05832853
3271,540191.747678539,4903900.03060474
3272,540059.306661218,4903224.62774424
3273,549526.553355995,4904115.86426202
3274,548393.426655264,4904970.2058221
3275,547799.884097737,4904610.48305996
3276,539166.537806448,4904241.76722877
3277,539301.433842249,4904223.78109066
3278,517502.234456743,4904349.68405741
3279,518419.527500193,4906103.33252283
3280,518563.416605048,4906373.12459443
3281,518959.111643399,4906445.06914686
3282,521881.859085762,4905024.16423642
3283,528457.509215871,4906467.95897769
3284,523536.583791593,4905141.07413411
3285,517187.477039873,4905500.79689625
3286,537143.097269427,4906004.40876324
3287,539067.61404686,4904790.34444103
3288,549508.567217889,4906346.14538727
3289,518311.610671552,4906436.0760778
3290,544337.552512168,4906534.99983739
3291,542691.820875391,4905150.06720317
3292,522952.03430312,4906552.9859755
3293,533339.029059828,4906948.68101385
3294,532835.417192836,4907587.18891664
3295,531846.179596959,4907164.51467113
3296,530076.969906739,4906564.43164482
3297,516872.719623004,4907083.57704965
3298,541675.604072354,4907515.24436422
3299,541576.680312766,4907371.35525936
3300,541999.354558277,4906552.9859755
3301,536405.665607046,4907542.22357138
3302,539274.454635089,4907614.1681238
3303,516647.892896668,4907677.11960718
3304,518491.47205262,4909592.64331556
3305,544094.739647726,4908297.64137186
3306,547170.369263998,4908801.25323886
3307,515622.683024577,4908855.21165318
3308,516852.370121378,4910430.99433266
3309,533491.911233736,4909026.07996519
3310,533168.160747812,4908900.17699844
3311,540848.241719439,4909053.05917235
3312,526792.074788933,4909223.92748437
3313,533527.88350995,4909862.43538716
3314,530650.101412853,4910581.88091144
3315,531054.789520257,4910321.08190889
3316,515748.585991325,4910932.61060452
3317,515901.468165233,4910950.59674263
3318,517244.472308279,4910516.99571117
3319,525038.426323515,4911121.46505464
3320,525793.176448088,4912715.24167357
3321,515856.502819966,4911562.12543826
3322,516027.371131981,4911571.11850731
3323,513419.381106488,4912623.30758656
3324,514948.20284557,4913216.85014409
3325,531018.817244044,4913036.98876302
3326,519948.349239275,4913270.80855841
3327,520279.513529869,4911852.63952354
3328,529202.217295251,4913396.71152516
3329,528194.993561268,4912326.5363078
3330,518545.430466941,4915132.37385247
3331,528186.000492214,4915159.35305963
3332,528329.889597069,4915123.38078342
3333,521387.240287824,4915905.77779106
3334,522466.408574235,4915869.80551485
3335,528383.84801139,4916409.38965806
3336,525847.802538323,4916841.05697262
3337,524148.553157311,4915211.19742551
3338,524363.946144508,4920591.1667679
3339,524256.029315867,4920501.23607736
3340,524067.174865745,4920249.43014387
3341,524112.140211012,4917389.63418488
3342,528203.986630321,4921139.74398016
3343,528087.076732627,4922102.00236887
3344,523662.486758341,4922057.03702361
3345,523689.465965501,4921625.36970904
3346,523680.472896447,4921337.59149933
3347,528941.418292702,4922102.00236887
3348,521719.9838428,4923010.30234327
3349,529400.064814427,4924179.40132022
3350,527646.416349009,4923981.55380104
3351,526036.656988445,4923765.72014376
3352,525335.197602278,4923900.61617956
3353,526576.241131651,4924269.33201075
3354,530308.364788823,4924736.97160153
3355,523383.701617684,4924835.89536112
3356,571944.569005083,4848885.58230902
3357,572647.733892355,4848601.64899522
3358,538841.870778711,4853014.39231666
3359,534247.329034224,4847126.78567046
3360,533773.418853128,4846520.92184381
3361,523969.446502543,4837301.34321685
3362,523671.479827394,4837099.51367589
3363,523491.430510557,4836384.79878219
3364,523576.936342521,4836776.03400651
3365,523523.459969828,4836634.54910854
3366,524937.172256522,4836257.18971838
3367,564940.673713569,4836020.34538948
3368,517128.457457565,4822746.29136392
3369,516863.870955832,4822141.86328354
3370,517100.277983257,4823320.09610725
3371,517137.11484011,4822890.1434918
3372,516582.518045501,4822480.48751088
3373,516542.613718054,4822080.39962399
3374,516861.476274791,4822128.00871708
3375,516548.43456303,4821878.9190127
3376,517095.838979413,4822332.96075578
3377,517154.373571308,4822408.8908743
3379,516730.464533253,4822627.32760196
3380,516705.435265304,4822625.75487891
3381,517519.728043523,4825729.71970789
3382,517454.505068967,4825699.46711979
3383,516979.524431149,4823949.91492458
3384,516986.546938791,4823938.3602251
3385,518724.157385518,4827187.48368012
3386,518651.914350269,4827037.72782003
3387,518666.847111279,4826983.53466325
3388,518622.418107449,4826798.2727845
3389,517462.536878861,4825463.10692497
3390,517445.169065139,4825266.01833769
3391,516993.380462632,4823963.18835526
3392,517455.915476815,4825163.52272767
3393,517656.591305029,4826150.79806579
3394,517583.951356349,4825909.10978656
3395,517900.327301884,4824833.84458954
3396,517155.245428051,4822786.39315174
3397,517226.056194599,4823531.80195677
3398,517132.011966124,4823436.07186898
3399,516668.186134649,4822551.26701788
3400,517808.444234292,4826250.30255895
3401,517224.013107523,4824078.36804875
3403,517338.846873925,4822744.5656669
3404,517235.590404868,4822699.3427898
3406,517935.278184911,4826957.76388674
3407,519009.344243276,4827379.36262553
3408,517625.099860553,4823168.316183
3410,517733.292920495,4821622.44700451
3411,517697.706768632,4821568.95561372
3412,518454.004067908,4821917.55336878
3413,518325.614709987,4821873.2644653
3415,517086.606958819,4821503.50537992
3416,518193.009451328,4822104.32411477
3417,517945.956434072,4821623.39676375
3419,518253.334571978,4821740.25671997
3420,524464.171681766,4826393.99702612
3421,523615.014126927,4825118.63722892
3423,524955.413583798,4828102.0367873
3424,531779.079731066,4830198.41965294
3425,531402.206673746,4830078.56720238
3426,531998.155169217,4830182.5446212
3428,531679.596198768,4830096.02569816
3430,514991.229045278,4824360.58895053
3432,513251.470556695,4820930.18777281
3433,512018.096896367,4820208.05359096
3434,513462.403974499,4821461.51915452
3435,513794.150656433,4823183.11982679
3436,513999.970133202,4825795.41767095
3437,513301.037485489,4824793.31460121
3438,514830.451580813,4827949.50229418
3439,511075.30783103,4827343.46155223
3440,513131.424971238,4824572.17854236
3441,510328.57773652,4826016.18208673
3442,512378.282909888,4821791.10186317
3443,508446.298943629,4823118.13313782
3444,512317.304031477,4820874.81397582
3445,511712.71541286,4819897.17278842
3446,514190.263069688,4824380.8450472
3447,515950.957177215,4823382.38540831
3448,513849.551497467,4820243.07449045
3449,510913.605643164,4816666.8975707
3450,510675.785704387,4816502.13481064
3451,510439.695023097,4816410.24490472
3452,510796.670895242,4818497.00356209
3453,513653.506415233,4820845.96210044
3454,511441.400029012,4818937.3690058
3455,511371.940285652,4818886.42725569
3458,510125.498890001,4813775.88858121
3459,510063.162712903,4813333.88123351
3460,510326.503944759,4815844.1170941
3462,510329.151761353,4815702.18873681
3463,510427.470073203,4814326.94671937
3464,510524.534637416,4812705.10365452
3465,510514.335486871,4812684.47992208
3466,510509.011246485,4814721.71278678
3467,510714.287589163,4813291.75075963
3468,510628.210724837,4813113.22744115
3469,510292.740454486,4813340.68435632
3470,510418.632618995,4812680.89053034
3471,510433.99991293,4813769.61461829
3472,510525.189370014,4813473.18761161
3474,510477.534313693,4815514.28554584
3476,510137.42364101,4812799.02747385
3478,510932.227593755,4811547.50676303
3479,511009.843551938,4811182.3308843
3480,511000.943686008,4812006.00906688
3481,510737.937092937,4812408.94607296
3482,511302.660538889,4813764.5233846
3483,511060.15359909,4813547.00993646
3484,511090.152973555,4813767.0205482
3485,511258.529654229,4812606.70888855
3486,511277.657189025,4812593.49514044
3487,511118.746891976,4812707.70928808
3488,511181.194511235,4812661.1239793
3489,511125.167746812,4813267.00689232
3490,511245.625053756,4814017.52896558
3491,511053.545300325,4812694.68967252
3492,510993.561654321,4812553.91100668
3493,511429.124155398,4813875.09141187
3494,511352.122897865,4813797.21319493
3495,511760.613303492,4814849.61179381
3496,511679.128830843,4814526.65422882
3497,512024.292849411,4815533.15973376
3498,511979.585563728,4815215.24609262
3499,511251.029676889,4812612.04167937
3500,511962.961972182,4815196.5587458
3501,511917.398290613,4815152.36559816
3502,511322.039901063,4812544.63755457
3503,510940.718829178,4812563.85719201
3505,511423.53255478,4814263.08893223
3506,511889.145461656,4815079.50587833
3510,512307.896099937,4810827.60910255
3511,512375.206006545,4810831.98214561
3512,512217.036985927,4810206.35150432
3513,512525.230419872,4810001.97178552
3514,512610.856143171,4812529.59445571
3515,512600.635766211,4812391.84146995
3516,512725.659563129,4810908.43513474
3517,512520.216644315,4810766.98515988
3518,512977.082715208,4809769.5133394
3519,512881.415486683,4808949.46453358
3520,512369.953724958,4810978.10195539
3521,512373.920899958,4810842.11274042
3522,512720.229869236,4810226.98372998
3524,512469.391895565,4811151.75492443
3526,512256.139659684,4811441.80359308
3527,512575.523113478,4811307.2571371
3528,512726.849527803,4810938.11935482
3529,512609.291769773,4812045.76472697
3530,512132.472788445,4812234.25744821
3531,512552.611485575,4811344.5075588
3532,515095.814897215,4806162.96298413
3533,515707.341300308,4805389.07794446
3534,514265.572346067,4808156.96209036
3535,516674.511117698,4815653.25901122
3537,520903.338198263,4821154.61198897
3539,513165.471464413,4816074.05443005
3540,512876.806071073,4814794.08192033
3541,513751.890596133,4809315.93213273
3542,513768.245946022,4812439.10490198
3543,513797.757351088,4811606.59190373
3544,513713.527078462,4811591.00460693
3546,513615.368676331,4811725.25974139
3547,513663.733073195,4811809.50628991
3548,513631.983009695,4811785.03228263
3549,516916.950413017,4809825.10968223
3550,520959.250792756,4816900.81617489
3551,520599.42254401,4816166.24772965
3552,521306.443033396,4815365.29183162
3553,524194.626352688,4913438.97939972
3554,524909.535564405,4913892.10726664
3555,523598.216233799,4916165.15380229
3556,518597.205020786,4910813.6961171
3557,529529.920226107,4905794.58950115
3558,528596.468359203,4906270.84045366
3559,524448.173903682,4871579.66108574
3560,524795.613459072,4873224.6720635
3561,536918.270543091,4861542.6753631
3562,522610.29767909,4852279.81423807
3563,497554.885556915,4779165.30047908
3564,495517.003765628,4779473.79224066
3565,493733.500673748,4781580.93877384
3566,497069.981567358,4781423.42316612
3567,540339.662872926,4831487.68606288
