mixture_collection,repunit,bs_corrected_repunit_ppn
snake_moosewilson_2021,boulder_NA,0
snake_moosewilson_2021,box_NA,0
snake_moosewilson_2021,cabin_NA,0
snake_moosewilson_2021,clear_NA,1.4158575797741576e-4
snake_moosewilson_2021,cliff_NA,0.010395632893593354
snake_moosewilson_2021,fall_coburn,3.4534187585659205e-4
snake_moosewilson_2021,cottonwood_grosventre,0
snake_moosewilson_2021,cottonwood_nps,0.05801194374017771
snake_moosewilson_2021,cowboycabin_NA,4.7873084203859637e-4
snake_moosewilson_2021,crystal_lower,0.00012452696743676866
snake_moosewilson_2021,crystal_upper,0
snake_moosewilson_2021,deadmansbar_NA,1.1659039629595094e-4
snake_moosewilson_2021,dell_NA,0
snake_moosewilson_2021,ditch_NA,1.470004978102642e-4
snake_moosewilson_2021,dog_NA,0.010906155232428898
snake_moosewilson_2021,fish_grosventre,1.2641703124020983e-4
snake_moosewilson_2021,fish_NA,0.21583752963575376
snake_moosewilson_2021,spreadnf_flagstaff,3.1682640789529917e-4
snake_moosewilson_2021,flat_NA,3.336618622900785e-5
snake_moosewilson_2021,fordspring_NA,8.744174505723392e-4
snake_moosewilson_2021,goosewing_NA,1.604323619984646e-4
snake_moosewilson_2021,granite_lower,0
snake_moosewilson_2021,granite_upper,0
snake_moosewilson_2021,grosventre_lower,0.0922242126159756
snake_moosewilson_2021,hoback_upper,0
snake_moosewilson_2021,horse_NA,9.549340309603232e-5
snake_moosewilson_2021,lava_NA,0
snake_moosewilson_2021,leidy_NA,0
snake_moosewilson_2021,littlegreys_steer,0
snake_moosewilson_2021,lowerbarbc_NA,0.17174697688363397
snake_moosewilson_2021,mosquito_NA,0.06158938126492514
snake_moosewilson_2021,northbuffalofork_NA,3.42639109986965e-5
snake_moosewilson_2021,deadman_greys,0
snake_moosewilson_2021,pacific_NA,6.25415039382421e-4
snake_moosewilson_2021,rock_NA,1.441909389472268e-4
snake_moosewilson_2021,shoal_NA,0
snake_moosewilson_2021,slate_NA,2.344029311353481e-4
snake_moosewilson_2021,snakeriversidechannel_NA,0.044880263320671014
snake_moosewilson_2021,spread_southfork,0
snake_moosewilson_2021,spread_uppermainstem,0
snake_moosewilson_2021,spring_nps,1.3677847272874916e-4
snake_moosewilson_2021,spring_tss,0.018651171165808014
snake_moosewilson_2021,threechannel_NA,0.13023696386104178
snake_moosewilson_2021,upperbarbc_NA,0.06900876682167215
snake_moosewilson_2021,white_NA,0
snake_moosewilson_2021,willow_NA,0.016862793823812554
snake_astoriawesttable_2021,bailey_NA,0.19926584596184677
snake_astoriawesttable_2021,blackrock_lower,0
snake_astoriawesttable_2021,blackrock_upper,1.8400118544552332e-4
snake_astoriawesttable_2021,blacktail_NA,5.283425952201983e-4
snake_astoriawesttable_2021,blindbull_NA,0
snake_astoriawesttable_2021,cody_bluecrane,0
snake_astoriawesttable_2021,boulder_NA,0
snake_astoriawesttable_2021,box_NA,0
snake_astoriawesttable_2021,cabin_NA,0.17072362726251586
snake_astoriawesttable_2021,clear_NA,0
snake_astoriawesttable_2021,cliff_NA,0.028231392811809267
snake_astoriawesttable_2021,fall_coburn,1.792181494299643e-4
snake_astoriawesttable_2021,cottonwood_grosventre,0
snake_astoriawesttable_2021,cottonwood_nps,0
snake_astoriawesttable_2021,cowboycabin_NA,6.34513988555901e-4
snake_astoriawesttable_2021,crystal_lower,1.3497588908896234e-5
snake_astoriawesttable_2021,crystal_upper,1.1389202201332974e-4
snake_astoriawesttable_2021,deadmansbar_NA,0
snake_astoriawesttable_2021,dell_NA,0
snake_astoriawesttable_2021,ditch_NA,1.4001300725792408e-4
snake_astoriawesttable_2021,dog_NA,0.10819757228111956
snake_astoriawesttable_2021,fish_grosventre,0
snake_astoriawesttable_2021,fish_NA,0.10867547864499315
snake_astoriawesttable_2021,spreadnf_flagstaff,4.1898001366832564e-4
snake_astoriawesttable_2021,flat_NA,0
snake_astoriawesttable_2021,fordspring_NA,0
snake_astoriawesttable_2021,goosewing_NA,1.990233254460533e-4
snake_astoriawesttable_2021,granite_lower,0.09271128256255595
snake_astoriawesttable_2021,granite_upper,0
snake_astoriawesttable_2021,grosventre_lower,0
snake_astoriawesttable_2021,hoback_upper,0
snake_astoriawesttable_2021,horse_NA,9.722109106564652e-5
snake_astoriawesttable_2021,lava_NA,1.2940924822364827e-4
snake_astoriawesttable_2021,leidy_NA,6.560656265336602e-5
snake_astoriawesttable_2021,littlegreys_steer,0
snake_astoriawesttable_2021,lowerbarbc_NA,0.07337717668609726
snake_astoriawesttable_2021,mosquito_NA,0
snake_astoriawesttable_2021,northbuffalofork_NA,0
snake_astoriawesttable_2021,deadman_greys,8.121898201314298e-5
snake_astoriawesttable_2021,pacific_NA,0.016971283828888715
snake_astoriawesttable_2021,rock_NA,0
snake_astoriawesttable_2021,shoal_NA,0.05321914393307567
snake_astoriawesttable_2021,slate_NA,0
snake_astoriawesttable_2021,snakeriversidechannel_NA,0
snake_astoriawesttable_2021,spread_southfork,0
snake_astoriawesttable_2021,spread_uppermainstem,0
snake_astoriawesttable_2021,spring_nps,8.148592940928079e-5
snake_astoriawesttable_2021,spring_tss,1.0836809981332597e-4
snake_astoriawesttable_2021,threechannel_NA,0.014328702988588788
snake_astoriawesttable_2021,upperbarbc_NA,0
snake_astoriawesttable_2021,white_NA,1.1330612244957366e-4
snake_astoriawesttable_2021,willow_NA,0.131210395126935
snake_moosewilson_2022,bailey_NA,0
snake_moosewilson_2022,blackrock_lower,1.2012780145421023e-4
snake_moosewilson_2022,blackrock_upper,4.718741868784496e-6
snake_moosewilson_2022,blacktail_NA,0.07082476950015593
snake_moosewilson_2022,blindbull_NA,9.206987188550741e-5
snake_moosewilson_2022,cody_bluecrane,2.65990022773592e-4
snake_moosewilson_2022,boulder_NA,0
snake_moosewilson_2022,box_NA,1.7078174651580266e-4
snake_moosewilson_2022,cabin_NA,1.4003744996255599e-4
snake_moosewilson_2022,clear_NA,8.989578761564685e-5
snake_moosewilson_2022,cliff_NA,0.011659899825674709
snake_moosewilson_2022,fall_coburn,9.355282438483026e-5
snake_moosewilson_2022,cottonwood_grosventre,0
snake_moosewilson_2022,cottonwood_nps,0.07473354330606524
snake_moosewilson_2022,cowboycabin_NA,0
snake_moosewilson_2022,crystal_lower,6.436995619856814e-5
snake_moosewilson_2022,crystal_upper,0
snake_moosewilson_2022,deadmansbar_NA,5.643281674931412e-5
snake_moosewilson_2022,dell_NA,2.7294831635669092e-5
snake_moosewilson_2022,ditch_NA,0
snake_moosewilson_2022,dog_NA,2.4107658809049517e-4
snake_moosewilson_2022,fish_grosventre,8.64526294923016e-6
snake_moosewilson_2022,fish_NA,0.21915830438361592
snake_moosewilson_2022,spreadnf_flagstaff,2.42459370857778e-4
snake_moosewilson_2022,flat_NA,8.222763982549967e-5
snake_moosewilson_2022,fordspring_NA,0
snake_moosewilson_2022,goosewing_NA,1.0899232244722767e-5
snake_moosewilson_2022,granite_lower,0
snake_moosewilson_2022,granite_upper,1.2921924974772586e-4
snake_moosewilson_2022,grosventre_lower,0.1230262265638288
snake_moosewilson_2022,hoback_upper,4.931240512853743e-4
snake_moosewilson_2022,horse_NA,6.867965973118158e-4
snake_moosewilson_2022,lava_NA,0
snake_moosewilson_2022,leidy_NA,0
snake_moosewilson_2022,littlegreys_steer,0.010628699729234648
snake_moosewilson_2022,lowerbarbc_NA,0.14861435319380464
snake_moosewilson_2022,mosquito_NA,0.07949751088817367
snake_moosewilson_2022,northbuffalofork_NA,8.155089410543134e-5
snake_moosewilson_2022,deadman_greys,0
snake_moosewilson_2022,pacific_NA,0.0024685669413406046
snake_moosewilson_2022,rock_NA,0
snake_moosewilson_2022,shoal_NA,0
snake_moosewilson_2022,slate_NA,1.8269598808283232e-4
snake_moosewilson_2022,snakeriversidechannel_NA,0.0556073686758114
snake_moosewilson_2022,spread_southfork,8.033651296857618e-5
snake_moosewilson_2022,spread_uppermainstem,0
snake_moosewilson_2022,spring_nps,5.690125363236447e-5
snake_moosewilson_2022,spring_tss,1.4027434564723863e-5
snake_moosewilson_2022,threechannel_NA,0.0648316373605787
snake_moosewilson_2022,upperbarbc_NA,0.06351096009180374
snake_moosewilson_2022,white_NA,1.101891543983127e-4
snake_moosewilson_2022,willow_NA,0.07189273845880263
snake_astoriawesttable_2022,bailey_NA,0.12943634784563623
snake_astoriawesttable_2022,blackrock_lower,2.0112412841344793e-4
snake_astoriawesttable_2022,blackrock_upper,0
snake_astoriawesttable_2022,blacktail_NA,3.2107655261486305e-4
snake_astoriawesttable_2022,blindbull_NA,0
snake_astoriawesttable_2022,cody_bluecrane,3.006099319715047e-4
snake_astoriawesttable_2022,boulder_NA,0.09100781844903781
snake_astoriawesttable_2022,box_NA,0
snake_astoriawesttable_2022,cabin_NA,0.1665288634071967
snake_astoriawesttable_2022,clear_NA,0
snake_astoriawesttable_2022,cliff_NA,0.12915399181770112
snake_astoriawesttable_2022,fall_coburn,0
snake_astoriawesttable_2022,cottonwood_grosventre,0
snake_astoriawesttable_2022,cottonwood_nps,0
snake_astoriawesttable_2022,cowboycabin_NA,2.713005520354483e-4
snake_astoriawesttable_2022,crystal_lower,0
snake_astoriawesttable_2022,crystal_upper,1.8163933171887864e-4
snake_astoriawesttable_2022,deadmansbar_NA,0
snake_astoriawesttable_2022,dell_NA,1.9497564409865466e-4
snake_astoriawesttable_2022,ditch_NA,6.122981787349937e-5
snake_astoriawesttable_2022,dog_NA,0.04004176868993148
snake_astoriawesttable_2022,fish_grosventre,0
snake_astoriawesttable_2022,fish_NA,0.049251267705061365
snake_astoriawesttable_2022,spreadnf_flagstaff,9.092270613615028e-5
snake_astoriawesttable_2022,flat_NA,2.1585642948767898e-4
snake_astoriawesttable_2022,fordspring_NA,0
snake_astoriawesttable_2022,goosewing_NA,1.3363362766404476e-4
snake_astoriawesttable_2022,granite_lower,0
snake_astoriawesttable_2022,granite_upper,4.020085381409434e-5
snake_astoriawesttable_2022,grosventre_lower,0.03691973893222087
snake_astoriawesttable_2022,hoback_upper,0
snake_astoriawesttable_2022,horse_NA,2.3899087996245733e-4
snake_astoriawesttable_2022,lava_NA,0
snake_astoriawesttable_2022,leidy_NA,0
snake_astoriawesttable_2022,littlegreys_steer,0.04400875354511344
snake_astoriawesttable_2022,lowerbarbc_NA,0.09948731223968495
snake_astoriawesttable_2022,mosquito_NA,0.025056431923966904
snake_astoriawesttable_2022,northbuffalofork_NA,5.628077356770595e-5
snake_astoriawesttable_2022,deadman_greys,0.02104781866852075
snake_astoriawesttable_2022,pacific_NA,6.695426552008598e-5
snake_astoriawesttable_2022,rock_NA,0
snake_astoriawesttable_2022,shoal_NA,0
snake_astoriawesttable_2022,slate_NA,2.8318410010390815e-4
snake_astoriawesttable_2022,snakeriversidechannel_NA,0
snake_astoriawesttable_2022,spread_southfork,4.5794291721968314e-5
snake_astoriawesttable_2022,spread_uppermainstem,0
snake_astoriawesttable_2022,spring_nps,0
snake_astoriawesttable_2022,spring_tss,4.467208942368598e-5
snake_astoriawesttable_2022,threechannel_NA,0
snake_astoriawesttable_2022,upperbarbc_NA,0
snake_astoriawesttable_2022,white_NA,2.7922451185973565e-4
snake_astoriawesttable_2022,willow_NA,0.1650322162879405
snake_pacificdeadmans_2022,bailey_NA,5.463940994684679e-5
snake_pacificdeadmans_2022,blackrock_lower,0
snake_pacificdeadmans_2022,blackrock_upper,0
snake_pacificdeadmans_2022,blacktail_NA,0.30573828675068393
snake_pacificdeadmans_2022,blindbull_NA,2.8241388916979875e-5
snake_pacificdeadmans_2022,cody_bluecrane,3.495272890858107e-4
snake_pacificdeadmans_2022,boulder_NA,0
snake_pacificdeadmans_2022,box_NA,1.6864269370086627e-4
snake_pacificdeadmans_2022,cabin_NA,3.741366391884084e-5
snake_pacificdeadmans_2022,clear_NA,2.586616591763275e-4
snake_pacificdeadmans_2022,cliff_NA,0.013581527735398996
snake_pacificdeadmans_2022,fall_coburn,0
snake_pacificdeadmans_2022,cottonwood_grosventre,0
snake_pacificdeadmans_2022,cottonwood_nps,0.084872647495994
snake_pacificdeadmans_2022,cowboycabin_NA,0.10150168657229687
snake_pacificdeadmans_2022,crystal_lower,1.6124780429580915e-4
snake_pacificdeadmans_2022,crystal_upper,3.0834953435075976e-5
snake_pacificdeadmans_2022,deadmansbar_NA,0
snake_pacificdeadmans_2022,dell_NA,0
snake_pacificdeadmans_2022,ditch_NA,0.014176187311789205
snake_pacificdeadmans_2022,dog_NA,1.7363770823648558e-4
snake_pacificdeadmans_2022,fish_grosventre,0
snake_pacificdeadmans_2022,fish_NA,0.09711353247273087
snake_pacificdeadmans_2022,spreadnf_flagstaff,6.546328874580552e-5
snake_pacificdeadmans_2022,flat_NA,0
snake_pacificdeadmans_2022,fordspring_NA,0
snake_pacificdeadmans_2022,goosewing_NA,1.3736047179424153e-4
snake_pacificdeadmans_2022,granite_lower,0
snake_pacificdeadmans_2022,granite_upper,1.995499645559031e-4
snake_pacificdeadmans_2022,grosventre_lower,0.07980960106982156
snake_pacificdeadmans_2022,hoback_upper,0
snake_pacificdeadmans_2022,horse_NA,1.6669188377552328e-4
snake_pacificdeadmans_2022,lava_NA,0
snake_pacificdeadmans_2022,leidy_NA,2.8896805069373623e-5
snake_pacificdeadmans_2022,littlegreys_steer,2.1513330117177087e-4
snake_pacificdeadmans_2022,lowerbarbc_NA,0
snake_pacificdeadmans_2022,mosquito_NA,2.4376171903722277e-4
snake_pacificdeadmans_2022,northbuffalofork_NA,0
snake_pacificdeadmans_2022,deadman_greys,1.8042090562046491e-4
snake_pacificdeadmans_2022,pacific_NA,0.05414829045374156
snake_pacificdeadmans_2022,rock_NA,0
snake_pacificdeadmans_2022,shoal_NA,0.013067827993239575
snake_pacificdeadmans_2022,slate_NA,1.5614561839076853e-4
snake_pacificdeadmans_2022,snakeriversidechannel_NA,0.005530760077736822
snake_pacificdeadmans_2022,spread_southfork,0
snake_pacificdeadmans_2022,spread_uppermainstem,0
snake_pacificdeadmans_2022,spring_nps,0.015504036922816544
snake_pacificdeadmans_2022,spring_tss,0
snake_pacificdeadmans_2022,threechannel_NA,0.05915060700839635
snake_pacificdeadmans_2022,upperbarbc_NA,0.15090547563287596
snake_pacificdeadmans_2022,white_NA,0
snake_pacificdeadmans_2022,willow_NA,0.002243261973603698
snake_wilsonsouthpark_2022,bailey_NA,0
snake_wilsonsouthpark_2022,blackrock_lower,5.350626035379479e-5
snake_wilsonsouthpark_2022,blackrock_upper,1.03827560135635e-4
snake_wilsonsouthpark_2022,blacktail_NA,0
snake_wilsonsouthpark_2022,blindbull_NA,8.030909985085967e-5
snake_wilsonsouthpark_2022,cody_bluecrane,8.89780428894287e-4
snake_wilsonsouthpark_2022,boulder_NA,0.008397729233326616
snake_wilsonsouthpark_2022,box_NA,1.862692891060242e-4
snake_wilsonsouthpark_2022,cabin_NA,0.003429391829363235
snake_wilsonsouthpark_2022,clear_NA,5.007742673965379e-5
snake_wilsonsouthpark_2022,cliff_NA,0
snake_wilsonsouthpark_2022,fall_coburn,0
snake_wilsonsouthpark_2022,cottonwood_grosventre,2.254391989457492e-4
snake_wilsonsouthpark_2022,cottonwood_nps,0.019534522381308497
snake_wilsonsouthpark_2022,cowboycabin_NA,0
snake_wilsonsouthpark_2022,crystal_lower,0.010486275376115559
snake_wilsonsouthpark_2022,crystal_upper,0
snake_wilsonsouthpark_2022,deadmansbar_NA,1.1873340732395081e-5
snake_wilsonsouthpark_2022,dell_NA,1.8010997178481296e-4
snake_wilsonsouthpark_2022,ditch_NA,1.4937949505952817e-4
snake_wilsonsouthpark_2022,dog_NA,0.01794013731633761
snake_wilsonsouthpark_2022,fish_grosventre,7.657522897654205e-7
snake_wilsonsouthpark_2022,fish_NA,0.456877945246586
snake_wilsonsouthpark_2022,spreadnf_flagstaff,2.613975164107594e-4
snake_wilsonsouthpark_2022,flat_NA,1.0023719225339603e-4
snake_wilsonsouthpark_2022,fordspring_NA,0.0036032214961417876
snake_wilsonsouthpark_2022,goosewing_NA,1.736914033873797e-4
snake_wilsonsouthpark_2022,granite_lower,0.04921714447601447
snake_wilsonsouthpark_2022,granite_upper,0
snake_wilsonsouthpark_2022,grosventre_lower,0.014942229170839219
snake_wilsonsouthpark_2022,hoback_upper,0.02912874956957925
snake_wilsonsouthpark_2022,horse_NA,0
snake_wilsonsouthpark_2022,lava_NA,0
snake_wilsonsouthpark_2022,leidy_NA,7.836005544657737e-5
snake_wilsonsouthpark_2022,littlegreys_steer,0.009758420400487001
snake_wilsonsouthpark_2022,lowerbarbc_NA,0.08264932665058508
snake_wilsonsouthpark_2022,mosquito_NA,0.09337959829772982
snake_wilsonsouthpark_2022,northbuffalofork_NA,0
snake_wilsonsouthpark_2022,deadman_greys,7.889019528567455e-6
snake_wilsonsouthpark_2022,pacific_NA,4.911249465793027e-5
snake_wilsonsouthpark_2022,rock_NA,1.6976202973793111e-7
snake_wilsonsouthpark_2022,shoal_NA,0.03905794943305251
snake_wilsonsouthpark_2022,slate_NA,0
snake_wilsonsouthpark_2022,snakeriversidechannel_NA,0.01345984811890797
snake_wilsonsouthpark_2022,spread_southfork,0
snake_wilsonsouthpark_2022,spread_uppermainstem,0
snake_wilsonsouthpark_2022,spring_nps,3.990780685102863e-5
snake_wilsonsouthpark_2022,spring_tss,0.009938646912659822
snake_wilsonsouthpark_2022,threechannel_NA,0.027436903186947647
snake_wilsonsouthpark_2022,upperbarbc_NA,0.020284244176012496
snake_wilsonsouthpark_2022,white_NA,2.2690357320614515e-4
snake_wilsonsouthpark_2022,willow_NA,0.08760871008034149
snake_deadmansmoose_2022,bailey_NA,0
snake_deadmansmoose_2022,blackrock_lower,0
snake_deadmansmoose_2022,blackrock_upper,1.0100123197341844e-4
snake_deadmansmoose_2022,blacktail_NA,0.162498539927754
snake_deadmansmoose_2022,blindbull_NA,0
snake_deadmansmoose_2022,cody_bluecrane,2.5114802425328715e-5
snake_deadmansmoose_2022,boulder_NA,0
snake_deadmansmoose_2022,box_NA,1.6299102539457078e-4
snake_deadmansmoose_2022,cabin_NA,1.2809039485604527e-4
snake_deadmansmoose_2022,clear_NA,3.1761180315793014e-5
snake_deadmansmoose_2022,cliff_NA,0
snake_deadmansmoose_2022,fall_coburn,0
snake_deadmansmoose_2022,cottonwood_grosventre,0
snake_deadmansmoose_2022,cottonwood_nps,0.0214216203836187
snake_deadmansmoose_2022,cowboycabin_NA,0.005920078348727388
snake_deadmansmoose_2022,crystal_lower,1.317341759741714e-4
snake_deadmansmoose_2022,crystal_upper,1.5521510335675027e-4
snake_deadmansmoose_2022,deadmansbar_NA,0
snake_deadmansmoose_2022,dell_NA,0
snake_deadmansmoose_2022,ditch_NA,1.0566150423741857e-4
snake_deadmansmoose_2022,dog_NA,2.74942551846019e-4
snake_deadmansmoose_2022,fish_grosventre,5.565634353058133e-5
snake_deadmansmoose_2022,fish_NA,0.14212433108625885
snake_deadmansmoose_2022,spreadnf_flagstaff,0
snake_deadmansmoose_2022,flat_NA,2.06693766107347e-4
snake_deadmansmoose_2022,fordspring_NA,0
snake_deadmansmoose_2022,goosewing_NA,1.2463868808602755e-4
snake_deadmansmoose_2022,granite_lower,3.6419170102724925e-4
snake_deadmansmoose_2022,granite_upper,1.7358749485184294e-4
snake_deadmansmoose_2022,grosventre_lower,0.07548098311750434
snake_deadmansmoose_2022,hoback_upper,0
snake_deadmansmoose_2022,horse_NA,1.408599778533079e-4
snake_deadmansmoose_2022,lava_NA,0
snake_deadmansmoose_2022,leidy_NA,5.612718550560156e-5
snake_deadmansmoose_2022,littlegreys_steer,2.827777845074441e-4
snake_deadmansmoose_2022,lowerbarbc_NA,0.0011410735726738656
snake_deadmansmoose_2022,mosquito_NA,0.03233038927279089
snake_deadmansmoose_2022,northbuffalofork_NA,0
snake_deadmansmoose_2022,deadman_greys,1.9898354132140647e-4
snake_deadmansmoose_2022,pacific_NA,0.05728222999631549
snake_deadmansmoose_2022,rock_NA,6.204591516270784e-5
snake_deadmansmoose_2022,shoal_NA,0
snake_deadmansmoose_2022,slate_NA,7.535683503158282e-5
snake_deadmansmoose_2022,snakeriversidechannel_NA,0.1668267932046251
snake_deadmansmoose_2022,spread_southfork,0
snake_deadmansmoose_2022,spread_uppermainstem,0
snake_deadmansmoose_2022,spring_nps,8.95802258140242e-5
snake_deadmansmoose_2022,spring_tss,0
snake_deadmansmoose_2022,threechannel_NA,0.11046153427242421
snake_deadmansmoose_2022,upperbarbc_NA,0.15948875571921647
snake_deadmansmoose_2022,white_NA,1.0601780732349507e-4
snake_deadmansmoose_2022,willow_NA,0.061970641861588585
snake_southparkastoria_2022,bailey_NA,0.06558827232282635
snake_southparkastoria_2022,blackrock_lower,1.9790723593172027e-4
snake_southparkastoria_2022,blackrock_upper,8.97846659672971e-5
snake_southparkastoria_2022,blacktail_NA,0.029588624849597032
snake_southparkastoria_2022,blindbull_NA,0
snake_southparkastoria_2022,cody_bluecrane,4.011437645749087e-4
snake_southparkastoria_2022,boulder_NA,0.029314723825497466
snake_southparkastoria_2022,box_NA,1.9850200297916195e-4
snake_southparkastoria_2022,cabin_NA,0.036823690500426526
snake_southparkastoria_2022,clear_NA,0
snake_southparkastoria_2022,cliff_NA,0.11880096704064909
snake_southparkastoria_2022,fall_coburn,0.016116698226138433
snake_southparkastoria_2022,cottonwood_grosventre,0
snake_southparkastoria_2022,cottonwood_nps,0
snake_southparkastoria_2022,cowboycabin_NA,3.86595315108305e-4
snake_southparkastoria_2022,crystal_lower,0
snake_southparkastoria_2022,crystal_upper,0
snake_southparkastoria_2022,deadmansbar_NA,1.6060611278797645e-4
snake_southparkastoria_2022,dell_NA,6.623506811272812e-5
snake_southparkastoria_2022,ditch_NA,1.2273727899897935e-5
snake_southparkastoria_2022,dog_NA,0.08232513296972228
snake_southparkastoria_2022,fish_grosventre,3.642649122218102e-4
snake_southparkastoria_2022,fish_NA,0.14234483673623793
snake_southparkastoria_2022,spreadnf_flagstaff,1.581377024405483e-4
snake_southparkastoria_2022,flat_NA,8.15845186683936e-5
snake_southparkastoria_2022,fordspring_NA,0.0022820164756644145
snake_southparkastoria_2022,goosewing_NA,1.0723117103580262e-4
snake_southparkastoria_2022,granite_lower,0.05165424760073387
snake_southparkastoria_2022,granite_upper,0.0016496489113599596
snake_southparkastoria_2022,grosventre_lower,0.0549023047248211
snake_southparkastoria_2022,hoback_upper,0.05828723727462228
snake_southparkastoria_2022,horse_NA,0.024910593078283177
snake_southparkastoria_2022,lava_NA,0
snake_southparkastoria_2022,leidy_NA,4.9997127110454347e-05
snake_southparkastoria_2022,littlegreys_steer,0.007424052637622376
snake_southparkastoria_2022,lowerbarbc_NA,0.01757326576651336
snake_southparkastoria_2022,mosquito_NA,0.003012286238265171
snake_southparkastoria_2022,northbuffalofork_NA,0
snake_southparkastoria_2022,deadman_greys,2.827906955249822e-4
snake_southparkastoria_2022,pacific_NA,0
snake_southparkastoria_2022,rock_NA,0
snake_southparkastoria_2022,shoal_NA,0.03684496617823695
snake_southparkastoria_2022,slate_NA,3.6024017398399513e-4
snake_southparkastoria_2022,snakeriversidechannel_NA,0
snake_southparkastoria_2022,spread_southfork,8.320844446853242e-5
snake_southparkastoria_2022,spread_uppermainstem,0
snake_southparkastoria_2022,spring_nps,0
snake_southparkastoria_2022,spring_tss,0
snake_southparkastoria_2022,threechannel_NA,0.04702775737369464
snake_southparkastoria_2022,upperbarbc_NA,0
snake_southparkastoria_2022,white_NA,0.004097007550815746
snake_southparkastoria_2022,willow_NA,0.16643116707945524
