watername,location,site,date,year,locationsub,start.lat,start.lon,stop.lat,stop.lon,method,pass,genID,CORRgenID,species,life.stage,spawncond,sex,TL.mm,TL.in,FL.mm,weight.g,weight.lbs,count,lice,notes,survey.notes,collection.type,run,sizecat
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0401,22MSA0401,SRC,NA,NA,NA,217,NA,NA,73,0.16,1,NA,NA,Moose to Snake River Ranch,mixture,1,1
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0402,22MSA0402,SRC,NA,NA,NA,232,NA,NA,100,0.22,1,NA,NA,Moose to Snake River Ranch,mixture,1,1
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0403,22MSA0403,SRC,NA,NA,NA,243,NA,NA,209,0.46,1,NA,NA,Moose to Snake River Ranch,mixture,1,1
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0404,22MSA0404,SRC,NA,NA,NA,414,NA,NA,699,1.54,1,NA,NA,Moose to Snake River Ranch,mixture,1,5
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0405,22MSA0405,SRC,NA,NA,NA,444,NA,NA,848,1.87,1,NA,NA,Moose to Snake River Ranch,mixture,1,5
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0406,22MSA0406,SRC,NA,NA,NA,393,NA,NA,653,1.44,1,NA,NA,Moose to Snake River Ranch,mixture,1,4
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0407,22MSA0407,SRC,NA,NA,NA,405,NA,NA,680,1.5,1,NA,NA,Moose to Snake River Ranch,mixture,0,5
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0408,22MSA0408,SRC,NA,NA,NA,394,NA,NA,612,1.35,1,NA,NA,Moose to Snake River Ranch,mixture,0,4
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0409,22MSA0409,SRC,NA,NA,NA,396,NA,NA,649,1.43,1,NA,NA,Moose to Snake River Ranch,mixture,1,4
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0410,22MSA0410,SRC,NA,NA,NA,383,NA,NA,440,0.97,1,NA,NA,Moose to Snake River Ranch,mixture,0,4
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0411,22MSA0411,SRC,NA,NA,NA,391,NA,NA,590,1.3,1,NA,NA,Moose to Snake River Ranch,mixture,1,4
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0412,22MSA0412,SRC,NA,NA,NA,253,NA,NA,159,0.35,1,NA,NA,Moose to Snake River Ranch,mixture,1,2
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0413,22MSA0413,SRC,NA,NA,NA,417,NA,NA,739,1.63,1,NA,NA,Moose to Snake River Ranch,mixture,1,5
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0414,22MSA0414,SRC,NA,NA,NA,386,NA,NA,612,1.35,1,NA,NA,Moose to Snake River Ranch,mixture,1,4
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0415,22MSA0415,SRC,NA,NA,NA,407,NA,NA,653,1.44,1,NA,NA,Moose to Snake River Ranch,mixture,0,5
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0416,22MSA0416,SRC,NA,NA,NA,339,NA,NA,331,0.73,1,NA,NA,Moose to Snake River Ranch,mixture,1,3
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0417,22MSA0417,SRC,NA,NA,NA,283,NA,NA,195,0.43,1,NA,NA,Moose to Snake River Ranch,mixture,1,2
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0418,22MSA0418,SRC,NA,NA,NA,259,NA,NA,145,0.32,1,NA,NA,Moose to Snake River Ranch,mixture,1,2
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0419,22MSA0419,SRC,NA,NA,NA,440,NA,NA,730,1.61,1,NA,NA,Moose to Snake River Ranch,mixture,1,5
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0420,22MSA0420,SRC,NA,NA,NA,302,NA,NA,227,0.5,1,NA,NA,Moose to Snake River Ranch,mixture,1,3
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0421,22MSA0421,SRC,NA,NA,NA,269,NA,NA,186,0.41,1,NA,NA,Moose to Snake River Ranch,mixture,1,2
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0422,22MSA0422,SRC,NA,NA,NA,203,NA,NA,86,0.19,1,NA,NA,Moose to Snake River Ranch,mixture,1,1
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0423,22MSA0423,SRC,NA,NA,NA,290,NA,NA,204,0.45,1,NA,NA,Moose to Snake River Ranch,mixture,1,2
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0424,22MSA0424,SRC,NA,NA,NA,275,NA,NA,200,0.44,1,NA,NA,Moose to Snake River Ranch,mixture,1,2
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0425,22MSA0425,SRC,NA,NA,NA,343,NA,NA,404,0.89,1,NA,NA,Moose to Snake River Ranch,mixture,1,3
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0426,22MSA0426,SRC,NA,NA,NA,467,NA,NA,1012,2.23,1,NA,NA,Moose to Snake River Ranch,mixture,1,6
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0427,22MSA0427,SRC,NA,NA,NA,423,NA,NA,658,1.45,1,NA,NA,Moose to Snake River Ranch,mixture,1,5
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0428,22MSA0428,SRC,NA,NA,NA,243,NA,NA,141,0.31,1,NA,NA,Moose to Snake River Ranch,mixture,1,1
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0429,22MSA0429,SRC,NA,NA,NA,241,NA,NA,136,0.3,1,NA,NA,Moose to Snake River Ranch,mixture,1,1
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0430,22MSA0430,SRC,NA,NA,NA,383,NA,NA,562,1.24,1,NA,NA,Moose to Snake River Ranch,mixture,1,4
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0431,22MSA0431,SRC,NA,NA,NA,338,NA,NA,349,0.77,1,NA,NA,Moose to Snake River Ranch,mixture,1,3
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0432,22MSA0432,SRC,NA,NA,NA,207,NA,NA,77,0.17,1,NA,NA,Moose to Snake River Ranch,mixture,1,1
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0433,22MSA0433,SRC,NA,NA,NA,401,NA,NA,635,1.4,1,NA,NA,Moose to Snake River Ranch,mixture,1,5
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0434,22MSA0434,SRC,NA,NA,NA,203,NA,NA,77,0.17,1,NA,NA,Moose to Snake River Ranch,mixture,1,1
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0435,22MSA0435,SRC,NA,NA,NA,257,NA,NA,150,0.33,1,NA,NA,Moose to Snake River Ranch,mixture,1,2
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0436,22MSA0436,SRC,NA,NA,NA,291,NA,NA,227,0.5,1,NA,NA,Moose to Snake River Ranch,mixture,1,2
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0437,22MSA0437,SRC,NA,NA,NA,268,NA,NA,191,0.42,1,NA,NA,Moose to Snake River Ranch,mixture,1,2
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0438,22MSA0438,SRC,NA,NA,NA,261,NA,NA,181,0.4,1,NA,NA,Moose to Snake River Ranch,mixture,1,2
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0439,22MSA0439,SRC,NA,NA,NA,209,NA,NA,100,0.22,1,NA,NA,Moose to Snake River Ranch,mixture,1,1
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0440,22MSA0440,SRC,NA,NA,NA,424,NA,NA,712,1.57,1,NA,NA,Moose to Snake River Ranch,mixture,1,5
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0441,22MSA0441,SRC,NA,NA,NA,381,NA,NA,508,1.12,1,NA,NA,Moose to Snake River Ranch,mixture,1,4
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0442,22MSA0442,SRC,NA,NA,NA,301,NA,NA,263,0.58,1,NA,NA,Moose to Snake River Ranch,mixture,1,3
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0443,22MSA0443,SRC,NA,NA,NA,211,NA,NA,91,0.2,1,NA,NA,Moose to Snake River Ranch,mixture,0,1
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0444,22MSA0444,SRC,NA,NA,NA,236,NA,NA,132,0.29,1,NA,NA,Moose to Snake River Ranch,mixture,0,1
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0445,22MSA0445,SRC,NA,NA,NA,393,NA,NA,603,1.33,1,NA,NA,Moose to Snake River Ranch,mixture,1,4
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0446,22MSA0446,SRC,NA,NA,NA,306,NA,NA,272,0.6,1,NA,NA,Moose to Snake River Ranch,mixture,1,3
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0447,22MSA0447,SRC,NA,NA,NA,272,NA,NA,181,0.4,1,NA,NA,Moose to Snake River Ranch,mixture,1,2
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0448,22MSA0448,SRC,NA,NA,NA,355,NA,NA,435,0.96,1,NA,NA,Moose to Snake River Ranch,mixture,1,4
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0449,22MSA0449,SRC,NA,NA,NA,382,NA,NA,540,1.19,1,NA,NA,Moose to Snake River Ranch,mixture,1,4
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0450,22MSA0450,SRC,NA,NA,NA,406,NA,NA,721,1.59,1,NA,NA,Moose to Snake River Ranch,mixture,1,5
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0451,22MSA0451,SRC,NA,NA,NA,289,NA,NA,272,0.6,1,NA,NA,Moose to Snake River Ranch,mixture,1,2
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0452,22MSA0452,SRC,NA,NA,NA,425,NA,NA,771,1.7,1,NA,NA,Moose to Snake River Ranch,mixture,1,5
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0453,22MSA0453,SRC,NA,NA,NA,411,NA,NA,658,1.45,1,NA,NA,Moose to Snake River Ranch,mixture,1,5
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0454,22MSA0454,SRC,NA,NA,NA,397,NA,NA,544,1.2,1,NA,NA,Moose to Snake River Ranch,mixture,1,4
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0455,22MSA0455,SRC,NA,NA,NA,240,NA,NA,118,0.26,1,NA,NA,Moose to Snake River Ranch,mixture,0,1
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0456,22MSA0456,SRC,NA,NA,NA,324,NA,NA,331,0.73,1,NA,NA,Moose to Snake River Ranch,mixture,1,3
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0457,22MSA0457,SRC,NA,NA,NA,309,NA,NA,277,0.61,1,NA,NA,Moose to Snake River Ranch,mixture,1,3
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0458,22MSA0458,SRC,NA,NA,NA,310,NA,NA,245,0.54,1,NA,NA,Moose to Snake River Ranch,mixture,1,3
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0459,22MSA0459,SRC,NA,NA,NA,314,NA,NA,308,0.68,1,NA,NA,Moose to Snake River Ranch,mixture,1,3
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0460,22MSA0460,SRC,NA,NA,NA,424,NA,NA,658,1.45,1,NA,NA,Moose to Snake River Ranch,mixture,1,5
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0461,22MSA0461,SRC,NA,NA,NA,264,NA,NA,154,0.34,1,NA,NA,Moose to Snake River Ranch,mixture,1,2
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0462,22MSA0462,SRC,NA,NA,NA,236,NA,NA,113,0.25,1,NA,NA,Moose to Snake River Ranch,mixture,1,1
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0463,22MSA0463,SRC,NA,NA,NA,492,NA,NA,1266,2.79,1,NA,NA,Moose to Snake River Ranch,mixture,1,6
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0464,22MSA0464,SRC,NA,NA,NA,392,NA,NA,463,1.02,1,NA,NA,Moose to Snake River Ranch,mixture,1,4
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0465,22MSA0465,SRC,NA,NA,NA,412,NA,NA,699,1.54,1,NA,NA,Moose to Snake River Ranch,mixture,1,5
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0466,22MSA0466,SRC,NA,NA,NA,280,NA,NA,209,0.46,1,NA,NA,Moose to Snake River Ranch,mixture,1,2
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0467,22MSA0467,SRC,NA,NA,NA,211,NA,NA,91,0.2,1,NA,NA,Moose to Snake River Ranch,mixture,1,1
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0468,22MSA0468,SRC,NA,NA,NA,383,NA,NA,372,0.82,1,NA,NA,Moose to Snake River Ranch,mixture,1,4
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0469,22MSA0469,SRC,NA,NA,NA,316,NA,NA,281,0.62,1,NA,NA,Moose to Snake River Ranch,mixture,1,3
snake,moosewilson,snake_moosewilson,10/28/22,2022,Moose to Wilson,43.655183,-110.713942,43.500432,-110.839531,1 raft,NA,22MSA0470,22MSA0470,SRC,NA,NA,NA,329,NA,NA,363,0.8,1,NA,NA,Moose to Snake River Ranch,mixture,1,3
snake,astoriawesttable,snake_astoriawesttable,10/28/22,2022,Astoria to West Table,43.300874,-110.775737,43.204535,-110.820605,1 raft,NA,22MSA0501,22MSA0501,SRC,NA,NA,NA,401,NA,NA,590,1.3,1,NA,NA,Elbow to West Table,mixture,1,5
snake,astoriawesttable,snake_astoriawesttable,10/28/22,2022,Astoria to West Table,43.300874,-110.775737,43.204535,-110.820605,1 raft,NA,22MSA0502,22MSA0502,SRC,NA,NA,NA,411,NA,NA,599,1.32,1,NA,NA,lower end of Astoria to West Table section,mixture,0,5
snake,astoriawesttable,snake_astoriawesttable,10/28/22,2022,Astoria to West Table,43.300874,-110.775737,43.204535,-110.820605,1 raft,NA,22MSA0503,22MSA0503,SRC,NA,NA,NA,453,NA,NA,803,1.77,1,NA,NA,lower end of Astoria to West Table section,mixture,1,6
snake,astoriawesttable,snake_astoriawesttable,10/28/22,2022,Astoria to West Table,43.300874,-110.775737,43.204535,-110.820605,1 raft,NA,22MSA0504,22MSA0504,SRC,NA,NA,NA,440,NA,NA,857,1.89,1,NA,NA,lower end of Astoria to West Table section,mixture,1,5
snake,astoriawesttable,snake_astoriawesttable,10/28/22,2022,Astoria to West Table,43.300874,-110.775737,43.204535,-110.820605,1 raft,NA,22MSA0505,22MSA0505,SRC,NA,NA,NA,452,NA,NA,866,1.91,1,NA,NA,lower end of Astoria to West Table section,mixture,1,6
snake,astoriawesttable,snake_astoriawesttable,10/28/22,2022,Astoria to West Table,43.300874,-110.775737,43.204535,-110.820605,1 raft,NA,22MSA0506,22MSA0506,SRC,NA,NA,NA,432,NA,NA,649,1.43,1,NA,NA,lower end of Astoria to West Table section,mixture,1,5
snake,astoriawesttable,snake_astoriawesttable,10/28/22,2022,Astoria to West Table,43.300874,-110.775737,43.204535,-110.820605,1 raft,NA,22MSA0507,22MSA0507,SRC,NA,NA,NA,407,NA,NA,658,1.45,1,NA,NA,lower end of Astoria to West Table section,mixture,1,5
snake,astoriawesttable,snake_astoriawesttable,10/28/22,2022,Astoria to West Table,43.300874,-110.775737,43.204535,-110.820605,1 raft,NA,22MSA0508,22MSA0508,SRC,NA,NA,NA,364,NA,NA,390,0.86,1,NA,NA,lower end of Astoria to West Table section,mixture,1,4
snake,astoriawesttable,snake_astoriawesttable,10/28/22,2022,Astoria to West Table,43.300874,-110.775737,43.204535,-110.820605,1 raft,NA,22MSA0509,22MSA0509,SRC,NA,NA,NA,339,NA,NA,408,0.9,1,NA,NA,lower end of Astoria to West Table section,mixture,1,3
snake,astoriawesttable,snake_astoriawesttable,10/28/22,2022,Astoria to West Table,43.300874,-110.775737,43.204535,-110.820605,1 raft,NA,22MSA0510,22MSA0510,SRC,NA,NA,NA,373,NA,NA,494,1.09,1,NA,NA,lower end of Astoria to West Table section,mixture,1,4
snake,astoriawesttable,snake_astoriawesttable,10/28/22,2022,Astoria to West Table,43.300874,-110.775737,43.204535,-110.820605,1 raft,NA,22MSA0511,22MSA0511,SRC,NA,NA,NA,362,NA,NA,449,0.99,1,NA,NA,lower end of Astoria to West Table section,mixture,0,4
snake,astoriawesttable,snake_astoriawesttable,10/28/22,2022,Astoria to West Table,43.300874,-110.775737,43.204535,-110.820605,1 raft,NA,22MSA0512,22MSA0512,SRC,NA,NA,NA,357,NA,NA,426,0.94,1,NA,NA,lower end of Astoria to West Table section,mixture,1,4
snake,astoriawesttable,snake_astoriawesttable,10/28/22,2022,Astoria to West Table,43.300874,-110.775737,43.204535,-110.820605,1 raft,NA,22MSA0513,22MSA0513,SRC,NA,NA,NA,339,NA,NA,358,0.79,1,NA,NA,lower end of Astoria to West Table section,mixture,1,3
snake,astoriawesttable,snake_astoriawesttable,10/28/22,2022,Astoria to West Table,43.300874,-110.775737,43.204535,-110.820605,1 raft,NA,22MSA0514,22MSA0514,SRC,NA,NA,NA,368,NA,NA,431,0.95,1,NA,NA,lower end of Astoria to West Table section,mixture,1,4
snake,astoriawesttable,snake_astoriawesttable,10/28/22,2022,Astoria to West Table,43.300874,-110.775737,43.204535,-110.820605,1 raft,NA,22MSA0515,22MSA0515,SRC,NA,NA,NA,372,NA,NA,472,1.04,1,NA,NA,lower end of Astoria to West Table section,mixture,1,4
snake,astoriawesttable,snake_astoriawesttable,10/28/22,2022,Astoria to West Table,43.300874,-110.775737,43.204535,-110.820605,1 raft,NA,22MSA0516,22MSA0516,SRC,NA,NA,NA,223,NA,NA,91,0.2,1,NA,NA,lower end of Astoria to West Table section,mixture,0,1
snake,astoriawesttable,snake_astoriawesttable,10/28/22,2022,Astoria to West Table,43.300874,-110.775737,43.204535,-110.820605,1 raft,NA,22MSA0517,22MSA0517,SRC,NA,NA,NA,261,NA,NA,159,0.35,1,NA,NA,lower end of Astoria to West Table section,mixture,1,2
snake,astoriawesttable,snake_astoriawesttable,10/28/22,2022,Astoria to West Table,43.300874,-110.775737,43.204535,-110.820605,1 raft,NA,22MSA0518,22MSA0518,SRC,NA,NA,NA,264,NA,NA,154,0.34,1,NA,NA,lower end of Astoria to West Table section,mixture,1,2
snake,astoriawesttable,snake_astoriawesttable,10/28/22,2022,Astoria to West Table,43.300874,-110.775737,43.204535,-110.820605,1 raft,NA,22MSA0519,22MSA0519,SRC,NA,NA,NA,322,NA,NA,299,0.66,1,NA,NA,lower end of Astoria to West Table section,mixture,1,3
snake,astoriawesttable,snake_astoriawesttable,10/28/22,2022,Astoria to West Table,43.300874,-110.775737,43.204535,-110.820605,1 raft,NA,22MSA0520,22MSA0520,SRC,NA,NA,NA,304,NA,NA,236,0.52,1,NA,NA,lower end of Astoria to West Table section,mixture,0,3
snake,astoriawesttable,snake_astoriawesttable,10/28/22,2022,Astoria to West Table,43.300874,-110.775737,43.204535,-110.820605,1 raft,NA,22MSA0521,22MSA0521,SRC,NA,NA,NA,208,NA,NA,77,0.17,1,NA,NA,lower end of Astoria to West Table section,mixture,1,1
snake,astoriawesttable,snake_astoriawesttable,10/28/22,2022,Astoria to West Table,43.300874,-110.775737,43.204535,-110.820605,1 raft,NA,22MSA0522,22MSA0522,SRC,NA,NA,NA,324,NA,NA,295,0.65,1,NA,NA,lower end of Astoria to West Table section,mixture,1,3
snake,astoriawesttable,snake_astoriawesttable,10/28/22,2022,Astoria to West Table,43.300874,-110.775737,43.204535,-110.820605,1 raft,NA,22MSA0523,22MSA0523,SRC,NA,NA,NA,215,NA,NA,68,0.15,1,NA,NA,lower end of Astoria to West Table section,mixture,1,1
snake,astoriawesttable,snake_astoriawesttable,10/28/22,2022,Astoria to West Table,43.300874,-110.775737,43.204535,-110.820605,1 raft,NA,22MSA0524,22MSA0524,SRC,NA,NA,NA,214,NA,NA,82,0.18,1,NA,NA,lower end of Astoria to West Table section,mixture,0,1
snake,astoriawesttable,snake_astoriawesttable,10/28/22,2022,Astoria to West Table,43.300874,-110.775737,43.204535,-110.820605,1 raft,NA,22MSA0525,22MSA0525,SRC,NA,NA,NA,216,NA,NA,77,0.17,1,NA,NA,lower end of Astoria to West Table section,mixture,1,1
snake,astoriawesttable,snake_astoriawesttable,10/28/22,2022,Astoria to West Table,43.300874,-110.775737,43.204535,-110.820605,1 raft,NA,22MSA0526,22MSA0526,SRC,NA,NA,NA,418,NA,NA,581,1.28,1,NA,NA,lower end of Astoria to West Table section,mixture,1,5
snake,astoriawesttable,snake_astoriawesttable,10/28/22,2022,Astoria to West Table,43.300874,-110.775737,43.204535,-110.820605,1 raft,NA,22MSA0527,22MSA0527,SRC,NA,NA,NA,225,NA,NA,91,0.2,1,NA,NA,lower end of Astoria to West Table section,mixture,1,1
snake,astoriawesttable,snake_astoriawesttable,10/28/22,2022,Astoria to West Table,43.300874,-110.775737,43.204535,-110.820605,1 raft,NA,22MSA0528,22MSA0528,SRC,NA,NA,NA,336,NA,NA,358,0.79,1,NA,NA,lower end of Astoria to West Table section,mixture,1,3
snake,astoriawesttable,snake_astoriawesttable,10/28/22,2022,Astoria to West Table,43.300874,-110.775737,43.204535,-110.820605,1 raft,NA,22MSA0529,22MSA0529,SRC,NA,NA,NA,227,NA,NA,86,0.19,1,NA,NA,lower end of Astoria to West Table section,mixture,1,1
snake,astoriawesttable,snake_astoriawesttable,10/28/22,2022,Astoria to West Table,43.300874,-110.775737,43.204535,-110.820605,1 raft,NA,22MSA0530,22MSA0530,SRC,NA,NA,NA,201,NA,NA,59,0.13,1,NA,NA,lower end of Astoria to West Table section,mixture,0,1
